DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
AT,BO,220,0,6,5,1.75,170.0
AW,AE,220,1,8,6,0.83,195.0
AW,AB,240,0,2,14,1.83,187.0
BH,BO,240,1,12,12,2.42,210.0
AT,AZ,240,0,12,11,1.75,204.0
AW,BS,240,1,8,9,1.75,168.0
AW,AM,220,1,6,11,3.5,158.0
AT,BO,220,0,11,6,1.75,213.0
AW,AB,240,1,5,15,1.75,139.0
BM,AV,240,1,8,0,4.0,166.0
AT,BO,220,1,4,6,1.67,190.0
AW,AM,240,0,6,12,3.5,150.0
AT,BO,220,1,3,6,1.67,220.0
AW,AM,220,0,7,12,3.5,213.0
AW,AE,220,0,10,15,0.92,217.0
AT,AZ,220,1,2,6,1.92,117.0
AT,BO,220,0,9,6,1.75,218.0
AT,AZ,240,1,7,11,2.83,240.0
AT,AB,220,0,3,17,1.0,220.0
BH,BO,240,1,12,12,2.42,122.0
AT,AZ,240,1,9,11,2.75,238.0
AT,BO,240,1,12,6,1.75,200.0
AT,BO,240,1,9,6,1.75,225.0
AT,AZ,240,0,2,6,1.92,233.0
AW,AB,240,0,6,15,1.75,161.0
AJ,AR,220,0,9,17,0.92,174.0
AW,AX,240,0,11,11,0.75,240.0
AW,AM,220,0,7,12,3.5,194.0
AT,AB,240,1,4,17,1.0,218.0
AT,AB,220,0,4,17,1.0,146.0
AT,BO,240,0,7,6,1.75,211.0
AT,AZ,220,1,8,11,2.83,205.0
BM,AV,240,1,9,0,4.17,177.0
AT,BO,240,0,3,6,1.67,240.0
AJ,AR,240,1,12,17,0.92,165.0
AW,AE,240,0,12,15,0.92,201.0
AT,BO,240,0,11,6,1.75,211.0
AT,BO,240,0,10,6,1.75,185.0
AT,AB,220,0,1,17,1.0,184.0
AT,BO,240,1,11,6,1.75,202.0
BA,AB,240,1,6,8,0.92,167.0
AW,AV,220,1,12,6,1.5,134.0
AT,BO,220,0,1,6,1.67,191.0
AT,AZ,240,1,4,6,2.92,189.0
AT,AB,220,0,3,17,1.0,174.0
AT,AB,240,0,3,17,1.0,185.0
AT,BO,220,0,4,6,1.67,181.0
AT,BO,240,0,9,6,1.75,205.0
AT,BO,220,0,6,5,1.75,182.0
AW,AS,220,0,7,6,0.67,202.0
AT,BS,220,1,12,16,1.08,164.0
AW,AB,240,1,3,18,1.83,133.0
AT,AB,220,1,1,17,1.0,134.0
AT,BO,240,1,7,6,1.75,204.0
AW,AS,220,1,8,10,0.67,150.0
AT,BO,220,0,2,6,1.67,139.0
AW,AX,240,1,11,11,0.75,226.0
BM,AV,240,0,10,0,4.0,190.0
AT,BS,240,0,3,9,1.17,158.0
AW,AV,240,0,6,20,1.42,162.0
BA,AB,220,0,4,8,1.17,166.0
BH,BO,240,0,11,12,2.42,127.0
AT,BO,220,1,3,6,1.67,220.0
AT,BO,220,0,3,6,1.67,181.0
AW,AS,220,1,9,15,0.75,201.0
AT,BO,240,1,10,6,1.75,233.0
AW,AV,240,1,12,6,1.5,221.0
AW,AB,220,0,3,14,1.83,187.0
AW,AB,240,0,1,14,1.83,160.0
AW,BS,240,1,8,9,1.75,189.0
AT,AZ,220,1,2,14,1.92,120.0
AW,BK,240,0,12,13,2.33,240.0
AT,BO,240,0,12,6,1.75,206.0
AJ,AR,240,1,12,17,0.92,128.0
AT,AB,220,0,1,17,1.0,128.0
AW,AE,240,1,10,6,0.92,228.0
AT,AB,220,0,4,17,1.0,220.0
AT,AZ,220,0,5,11,2.92,220.0
AT,AB,220,1,3,17,1.0,220.0
AW,AS,240,1,11,17,0.75,224.0
AY,AR,240,1,7,17,1.08,143.0
AT,AZ,240,1,3,6,1.92,147.0
AJ,AR,240,0,3,17,0.92,201.0
AT,AZ,240,0,12,11,1.75,186.0
AW,AE,240,1,12,18,0.92,198.0
BA,AB,240,1,5,8,1.0,227.0
AW,AE,240,0,5,15,0.92,240.0
AT,BO,220,1,6,5,1.75,208.0
BM,AV,240,0,10,0,4.0,226.0
AT,AZ,220,0,10,11,2.75,220.0
AT,AZ,240,0,2,14,1.92,240.0
AT,AB,220,1,1,17,1.0,220.0
AT,AZ,240,0,7,11,2.83,240.0
AT,BO,240,0,2,6,1.67,225.0
AT,AZ,240,0,6,11,2.83,235.0
AT,AZ,240,0,1,14,1.92,240.0
AT,BO,240,1,3,6,1.67,240.0
BM,AV,240,1,10,0,4.0,240.0
AT,AZ,240,0,5,11,2.92,186.0
AT,BO,220,0,11,6,1.75,201.0
AW,AR,220,1,12,15,1.08,165.0
AT,AZ,220,0,11,11,1.75,212.0
AT,BO,240,0,12,6,1.75,217.0
AT,AZ,240,0,8,11,2.83,240.0
AW,AV,240,0,7,7,1.42,150.0
AT,BO,220,0,1,6,1.67,163.0
AT,AZ,240,1,11,11,1.75,221.0
AJ,AR,240,0,9,17,0.92,157.0
AT,AZ,220,1,8,11,2.83,220.0
AT,BO,220,1,9,6,1.75,205.0
AJ,AR,220,0,8,17,0.92,187.0
AJ,AR,240,0,12,17,0.92,197.0
AT,AZ,240,1,8,11,2.83,191.0
AT,BO,220,0,11,6,1.75,156.0
AW,AS,220,1,6,15,0.67,208.0
AT,AB,220,0,4,17,1.0,218.0
AT,AB,240,0,2,17,1.0,123.0
AT,BO,240,1,6,5,1.75,194.0
AT,AZ,240,1,7,11,2.83,240.0
AT,AZ,240,1,4,6,2.92,161.0
AT,AZ,240,1,10,11,2.75,239.0
AT,AZ,220,1,4,6,2.92,214.0
BM,AV,240,0,8,0,4.0,126.0
AT,BO,240,0,5,5,1.75,192.0
AT,BO,240,1,6,5,1.75,200.0
AT,BO,240,1,6,5,1.75,184.0
BA,AB,220,0,3,8,1.17,159.0
AT,BO,220,0,11,6,1.75,213.0
AW,BK,220,0,12,10,2.33,153.0
AT,AZ,220,1,1,6,1.92,220.0
BA,AB,240,0,6,8,0.92,189.0
AT,AZ,220,1,2,6,1.92,120.0
AT,AB,220,1,2,17,1.0,220.0
AJ,AR,220,0,3,17,0.92,183.0
BM,AV,240,1,11,0,5.0,240.0
AJ,AR,240,0,7,17,0.92,208.0
AT,BO,240,0,1,6,1.67,205.0
AT,BO,240,0,10,6,1.75,234.0
AT,BS,220,1,6,6,1.17,213.0
AT,AZ,220,1,1,14,1.92,177.0
AW,AE,220,1,10,6,0.92,179.0
AW,AB,240,0,3,14,1.83,225.0
BM,AV,240,0,10,0,4.0,206.0
AT,AZ,220,1,2,6,1.92,155.0
AT,AZ,220,0,10,11,2.75,215.0
AW,AE,240,0,10,15,0.92,228.0
BM,AV,240,1,9,0,4.17,171.0
AW,AX,240,1,11,11,0.75,236.0
BM,AV,240,1,8,0,4.0,183.0
AW,AX,240,0,7,21,1.75,164.0
AW,AS,240,0,11,17,0.75,185.0
AT,BO,240,1,6,5,1.75,225.0
AT,AZ,240,0,11,11,1.75,239.0
AT,BO,220,1,1,6,1.67,193.0
AW,AS,220,0,8,19,0.67,139.0
AJ,AR,220,0,7,17,0.92,220.0
AT,AZ,240,1,8,11,2.83,230.0
AW,AE,240,1,12,18,0.92,212.0
AT,BO,240,1,6,5,1.75,215.0
BM,AV,240,1,10,0,4.0,240.0
AT,AZ,220,1,9,11,2.75,220.0
AW,AS,240,1,11,17,0.75,240.0
BA,AB,220,1,7,8,0.92,191.0
AT,BS,220,1,12,16,1.08,191.0
AW,AX,220,1,12,11,0.75,197.0
AT,AZ,240,0,11,11,1.75,235.0
AJ,AR,240,0,6,17,0.92,227.0
BA,AB,240,0,5,8,1.0,170.0
AT,AZ,220,0,5,11,2.92,187.0
AW,AE,236,0,10,15,0.92,231.0
AT,BS,240,1,10,14,1.08,193.0
AJ,AR,240,0,12,17,0.92,213.0
AT,BO,240,0,7,6,1.75,238.0
AT,AZ,220,0,2,14,1.92,193.0
AT,AB,220,0,1,17,1.0,129.0
AW,AS,220,1,7,15,0.67,198.0
AT,BO,240,1,10,5,1.75,234.0
AT,BO,240,1,7,6,1.75,226.0
AT,AZ,240,1,5,11,2.92,159.0
AJ,AR,220,0,4,17,0.92,220.0
BA,AB,220,1,6,8,0.92,179.0
AW,AM,240,1,7,11,3.5,229.0
AJ,AR,236,0,3,17,0.92,236.0
AW,AE,220,1,9,19,0.75,168.0
AW,AX,240,0,9,12,1.58,196.0
AT,AZ,240,1,11,11,1.75,238.0
AY,AR,220,1,8,17,1.08,158.0
AT,BO,220,0,1,6,1.67,213.0
AJ,AR,240,0,7,17,0.92,238.0
AW,AS,240,0,5,15,0.75,196.0
AT,AZ,240,1,6,11,2.83,155.0
AW,AE,220,0,7,19,0.83,176.0
BA,AB,220,0,8,8,0.92,152.0
AT,AZ,220,0,8,11,2.83,220.0
AW,AX,240,0,9,12,1.58,182.0
AT,BO,220,0,11,6,1.75,149.0
AT,AB,220,0,1,17,1.0,195.0
BA,AB,240,1,6,8,0.92,188.0
AT,BO,220,0,1,6,1.67,220.0
AW,AE,220,0,11,15,0.92,202.0
BM,AV,240,1,9,0,4.17,192.0
BM,AV,240,0,11,0,5.0,240.0
AT,AZ,240,0,1,14,1.92,175.0
AT,BO,240,0,11,6,1.75,228.0
AW,AS,240,1,10,17,0.75,235.0
AT,BO,220,1,12,6,1.75,211.0
AW,AX,220,1,9,8,1.58,209.0
AW,AE,220,0,5,15,0.92,220.0
BA,AB,220,0,10,8,1.0,116.0
AJ,AR,220,0,12,17,0.92,189.0
AW,AX,220,1,7,21,1.75,185.0
AW,AB,240,0,2,14,1.83,192.0
AT,AZ,240,0,5,11,2.92,240.0
AT,BS,220,0,12,14,1.08,157.0
AJ,AR,240,0,6,17,0.92,193.0
AT,AZ,240,1,7,11,2.83,240.0
AT,BO,240,0,7,6,1.75,239.0
AT,AZ,240,1,9,11,2.75,228.0
AT,AB,220,1,1,17,1.0,111.0
AT,BO,240,0,10,6,1.75,213.0
AT,BS,240,1,8,6,1.17,121.0
AW,AV,240,1,10,11,1.42,226.0
AT,AZ,220,0,4,6,2.92,220.0
AT,AZ,240,0,5,11,2.92,201.0
BA,AB,240,1,4,8,1.17,228.0
AW,AX,240,1,11,11,0.75,237.0
AT,AZ,240,0,11,11,2.75,219.0
AT,BO,220,0,6,5,1.75,186.0
AJ,AR,220,0,10,17,0.92,220.0
AW,AS,220,0,4,15,0.75,129.0
AT,BO,220,0,2,6,1.67,213.0
AW,AV,220,0,11,17,1.42,115.0
BM,AV,240,1,10,0,4.0,216.0
AT,AZ,240,1,6,11,2.83,206.0
AT,AB,220,1,2,17,1.0,208.0
AT,AZ,240,1,12,11,1.75,238.0
AT,AZ,240,1,12,11,1.75,184.0
AJ,AR,240,0,10,18,0.92,240.0
AW,AS,220,1,5,15,0.75,215.0
AJ,AR,240,0,10,17,0.92,168.0
AT,AZ,240,0,12,11,1.75,194.0
AT,BO,240,0,10,6,1.75,220.0
BM,AV,240,0,10,0,4.0,189.0
AW,AE,240,0,4,16,0.92,217.0
AT,BS,220,1,12,6,1.17,153.0
AT,AB,220,0,1,17,1.0,186.0
AT,BO,220,0,9,6,1.75,200.0
AT,AZ,240,0,9,11,2.75,240.0
AT,BO,220,1,3,6,1.67,220.0
AW,AB,220,0,4,14,1.83,169.0
BM,AV,240,0,9,0,4.17,165.0
AJ,AR,240,0,10,18,0.92,191.0
AJ,AR,240,1,11,17,0.92,220.0
BM,AV,240,1,9,0,4.17,169.0
AT,AZ,240,1,9,11,2.75,240.0
AT,BO,240,0,10,6,1.75,208.0
AT,AZ,240,0,4,6,2.92,240.0
BM,AV,240,0,8,0,4.0,121.0
AT,BO,220,0,4,6,1.67,212.0
AT,BO,220,0,6,5,1.75,208.0
BM,AV,240,0,8,0,4.0,109.0
AT,BO,240,0,3,6,1.67,233.0
AW,AX,220,1,6,12,1.75,155.0
AW,AS,240,0,7,19,0.67,155.0
AW,AS,220,1,10,16,0.75,194.0
AT,AZ,240,0,1,14,1.92,160.0
AW,BK,240,1,11,10,2.33,134.0
AT,BO,220,1,9,6,1.75,216.0
AW,AE,240,1,2,16,0.92,205.0
AJ,AR,220,0,6,17,0.92,153.0
BM,AV,240,0,10,0,4.0,232.0
AW,AE,240,1,6,15,0.83,186.0
AT,AB,220,0,3,17,1.0,183.0
AT,BO,220,0,1,6,1.67,220.0
BM,AV,240,0,9,0,4.17,204.0
AT,BO,220,0,12,6,1.75,150.0
AT,AZ,240,1,9,11,2.75,240.0
AT,AZ,240,0,11,11,1.75,190.0
AT,AB,220,0,1,17,1.0,216.0
AW,AS,240,0,12,20,0.75,177.0
AW,AS,240,0,10,16,0.75,201.0
AT,AZ,240,0,10,11,2.75,239.0
AT,AB,220,1,2,17,1.0,220.0
AT,AB,220,1,2,17,1.0,220.0
AT,BO,240,1,12,6,1.75,198.0
AT,AB,220,0,4,17,1.0,220.0
AW,AE,240,0,8,19,0.83,240.0
AT,AB,220,0,4,17,1.0,197.0
AT,AZ,220,0,7,11,2.83,220.0
AT,BO,220,1,12,6,1.75,210.0
AT,AB,220,0,2,17,1.0,127.0
AJ,AR,220,0,9,17,0.92,176.0
AW,AV,240,1,8,6,1.42,154.0
AT,BO,240,0,7,6,1.75,203.0
AT,BO,240,1,7,6,1.75,191.0
AT,AZ,240,1,3,6,2.92,179.0
AT,AB,220,0,1,17,1.0,194.0
AT,AB,220,0,2,17,1.0,112.0
AT,AZ,240,0,5,11,2.92,240.0
BM,AV,240,0,10,0,4.0,222.0
AT,BO,240,1,6,5,1.75,147.0
AT,AZ,240,0,10,11,2.75,239.0
BH,BO,240,1,12,12,2.42,169.0
AT,AZ,240,0,10,11,2.75,240.0
AT,BO,220,0,10,6,1.75,219.0
AT,AZ,240,0,4,6,2.92,178.0
AJ,AR,240,0,12,17,0.92,178.0
AW,AV,220,0,10,20,1.42,126.0
AO,AR,236,0,12,7,0.75,213.0
AW,AV,240,0,11,17,1.42,174.0
AJ,AR,240,0,1,17,0.92,240.0
AT,AZ,240,0,9,11,2.75,240.0
AT,BS,240,0,11,14,1.08,146.0
AW,AB,220,0,1,15,1.83,142.0
AW,AB,220,1,5,15,1.75,136.0
AT,AZ,240,0,2,6,1.92,145.0
AW,AM,240,0,7,12,3.5,218.0
AW,AR,240,0,12,19,1.08,173.0
AT,AZ,240,0,12,11,1.75,210.0
AT,BO,220,0,12,6,1.75,220.0
AW,AE,236,0,10,15,0.92,235.0
AJ,AR,220,1,12,17,0.92,170.0
BM,AV,240,1,10,0,4.0,189.0
AW,AR,220,1,12,19,1.08,151.0
BM,AV,236,0,12,9,5.0,231.0
AT,BO,240,0,11,6,1.75,197.0
BM,AV,240,0,9,0,4.17,214.0
AT,AZ,240,1,7,11,2.83,240.0
AT,BO,220,0,7,6,1.75,220.0
AT,AZ,240,1,10,11,2.75,240.0
AW,AB,240,0,4,14,1.83,240.0
BA,AB,240,0,4,8,1.17,186.0
AT,AZ,240,1,1,14,1.92,127.0
AT,AZ,240,1,7,11,2.83,238.0
AT,BO,220,1,9,6,1.75,158.0
AT,BO,220,1,12,6,1.75,220.0
AT,AZ,220,1,4,6,2.92,130.0
AT,BO,220,0,4,6,1.67,220.0
AT,AZ,240,0,12,11,1.75,219.0
AT,BO,220,1,2,6,1.67,205.0
BM,AV,240,0,10,0,4.0,231.0
AW,AB,240,1,6,14,1.75,137.0
AT,BS,240,0,3,9,1.17,159.0
AT,BO,240,0,9,6,1.75,203.0
AT,BO,220,1,1,6,1.67,220.0
BM,AV,240,1,11,0,5.0,230.0
AW,AS,220,1,9,15,0.75,119.0
AW,AE,220,1,12,18,0.92,201.0
BH,BO,240,1,10,14,2.42,139.0
AT,AZ,220,0,2,14,1.92,220.0
AW,AE,240,1,11,18,0.92,228.0
AT,BO,220,1,12,6,1.75,216.0
AT,AZ,240,0,5,11,2.92,240.0
AT,AB,220,0,4,17,1.0,152.0
BM,AV,240,1,10,0,4.0,240.0
AT,AZ,220,0,7,11,2.83,220.0
AW,AM,240,1,8,11,3.5,234.0
AT,BO,240,1,7,6,1.75,173.0
BM,AV,240,1,8,0,4.0,139.0
AT,AZ,220,1,3,6,2.92,220.0
AW,AX,240,0,7,21,1.75,133.0
AT,AZ,240,0,9,11,2.75,234.0
AW,AV,240,0,6,20,1.42,125.0
AT,AZ,240,1,12,11,1.75,238.0
AT,BO,240,1,7,6,1.75,235.0
AJ,AR,220,0,5,17,0.92,200.0
AT,AZ,240,1,11,11,1.75,227.0
AW,AE,240,0,8,19,0.83,240.0
AT,AB,220,1,1,17,1.0,219.0
AW,AS,220,0,1,16,0.75,124.0
AT,BO,220,0,4,6,1.67,211.0
AW,AM,240,0,8,16,3.5,165.0
AT,AZ,220,0,6,11,2.83,220.0
AT,BO,220,1,8,6,1.75,191.0
AT,BO,240,0,12,6,1.75,194.0
AW,AS,240,0,12,17,0.75,223.0
AT,AZ,240,0,8,11,2.83,240.0
AT,AZ,240,1,10,11,2.75,234.0
AT,AZ,240,0,8,11,2.83,240.0
AT,BO,240,1,11,6,1.75,213.0
AT,AZ,240,1,9,11,2.75,240.0
AT,AZ,240,1,5,11,2.92,229.0
AJ,AR,240,0,12,17,0.92,159.0
AJ,AR,240,0,4,17,0.92,159.0
BM,AV,240,0,10,0,4.0,161.0
AT,AZ,240,0,11,11,1.75,226.0
AW,AE,240,0,9,16,0.75,209.0
AW,AE,220,0,1,13,0.92,204.0
AT,AZ,240,1,11,11,2.75,237.0
AW,AE,240,0,2,13,0.92,235.0
AT,AZ,220,1,8,11,2.83,220.0
AT,AB,220,0,4,17,1.0,212.0
AW,AS,240,1,5,15,0.75,193.0
AW,AV,240,0,12,19,1.42,155.0
AW,AE,240,1,8,6,0.83,219.0
AW,AV,220,0,11,17,1.42,138.0
AW,AX,220,0,9,12,1.58,215.0
AT,BS,240,1,10,6,1.17,140.0
AW,BK,240,1,12,10,2.33,238.0
AT,AB,240,0,2,17,1.0,215.0
AJ,AR,240,1,12,17,0.92,167.0
AW,AS,240,1,12,17,0.75,203.0
AT,AZ,240,0,5,11,2.92,228.0
BH,BO,240,1,11,12,2.42,111.0
AW,AE,220,0,12,18,0.92,207.0
AT,BO,220,0,4,6,1.67,213.0
AW,AE,240,0,4,16,0.92,180.0
AW,AE,240,1,3,16,0.92,223.0
BM,AV,240,0,11,0,5.0,201.0
AW,AE,240,1,12,18,0.92,156.0
AT,BO,220,0,10,6,1.75,192.0
AJ,AR,240,1,11,17,0.92,240.0
AW,AB,236,1,9,6,1.75,141.0
AT,BO,240,1,4,6,1.67,199.0
AT,BO,220,1,1,6,1.67,196.0
AW,BK,220,1,12,10,2.33,122.0
AW,AB,240,0,1,14,1.83,179.0
AT,AB,220,0,4,17,1.0,122.0
BM,AV,240,0,8,0,4.0,179.0
AT,BO,220,1,9,5,1.75,216.0
AT,AZ,220,1,2,14,1.92,151.0
BM,AV,240,1,12,0,5.0,240.0
AT,BO,240,1,6,5,1.75,146.0
AJ,AR,220,0,11,17,0.92,219.0
AT,AZ,220,0,1,6,1.92,213.0
AT,BO,220,0,12,6,1.75,178.0
AT,AZ,220,0,4,6,2.92,215.0
AT,AZ,240,1,3,6,2.92,240.0
AT,AB,220,1,1,17,1.0,144.0
AT,AZ,240,1,12,11,1.75,240.0
AW,AV,220,0,12,18,1.42,139.0
AJ,AR,240,0,8,17,0.92,203.0
AW,AB,220,1,1,16,1.83,118.0
AW,AS,220,0,5,15,0.75,153.0
AT,BO,240,0,7,6,1.75,209.0
AT,AZ,220,0,7,11,2.83,220.0
AW,BK,240,1,11,12,2.33,110.0
AT,AZ,220,0,7,11,2.83,220.0
BA,AB,220,0,5,8,1.0,176.0
AT,BS,240,1,10,6,1.17,181.0
AT,BO,220,1,11,6,1.75,209.0
AW,AE,240,0,5,17,0.92,240.0
AW,AX,240,1,7,21,1.75,178.0
AT,AZ,220,1,11,11,1.75,179.0
BM,AV,236,0,12,0,5.0,231.0
AT,AB,220,0,2,17,1.0,214.0
AT,AB,220,1,3,17,1.0,127.0
AT,BO,220,1,1,6,1.67,208.0
AT,BO,220,1,11,6,1.75,220.0
AT,BS,240,1,10,6,1.17,115.0
AW,AB,240,0,9,15,1.75,108.0
AT,AZ,240,1,12,11,1.75,239.0
AT,BS,240,1,5,11,1.08,199.0
AT,BO,220,0,6,5,1.75,181.0
BA,AB,240,0,6,8,0.92,180.0
AW,AB,240,0,4,14,1.83,132.0
AW,AS,240,1,8,15,0.67,163.0
AT,AZ,220,0,8,11,2.83,220.0
BM,AV,240,0,9,0,4.17,124.0
AW,AM,240,1,6,11,3.5,179.0
AT,BO,220,1,7,6,1.75,220.0
AT,BO,220,0,1,6,1.67,217.0
AJ,AR,240,0,5,17,0.92,219.0
AW,AE,220,1,10,6,0.92,215.0
AT,AZ,240,1,12,11,1.75,239.0
AT,AB,220,0,4,17,1.0,220.0
AW,AS,240,1,12,17,0.75,170.0
AT,AZ,240,1,5,11,2.92,111.0
AT,BO,220,1,3,6,1.67,220.0
AT,AZ,240,0,1,14,1.92,229.0
AJ,AR,240,0,10,18,0.92,159.0
AW,AV,240,1,12,6,1.5,235.0
AW,AV,220,1,3,20,1.42,180.0
AW,AB,240,1,1,16,1.83,144.0
AT,AB,220,1,3,17,1.0,175.0
AT,BO,220,0,2,6,1.67,136.0
AT,BS,220,1,11,6,1.17,152.0
AT,AZ,240,0,11,11,1.75,239.0
AT,AB,240,0,3,17,1.0,198.0
AT,AZ,220,0,12,11,1.75,181.0
AW,AE,240,0,4,18,0.92,240.0
AT,BO,220,0,4,6,1.67,213.0
BM,AV,240,1,8,0,4.0,181.0
AW,AV,240,1,12,6,1.5,213.0
AT,AZ,240,1,10,11,2.75,225.0
AT,AZ,220,1,7,11,2.83,218.0
AT,BS,240,1,10,6,1.17,110.0
AW,BS,240,0,7,15,1.75,143.0
AJ,AR,240,0,8,17,0.92,183.0
AW,AB,220,1,7,19,1.75,133.0
AT,AZ,240,1,9,11,2.75,240.0
AT,BO,220,0,3,6,1.67,220.0
AT,AZ,240,0,8,11,2.83,240.0
AT,AZ,240,1,8,11,2.83,230.0
AW,AV,220,0,12,17,1.42,203.0
AT,BO,240,0,12,6,1.75,199.0
AT,AZ,240,1,10,11,2.75,237.0
AT,AB,220,1,4,17,1.0,220.0
BM,AV,240,0,12,0,5.0,222.0
AW,AB,220,0,7,6,1.75,161.0
AT,AZ,240,1,4,6,2.92,221.0
AW,AS,240,1,11,17,0.75,212.0
AW,AS,220,0,7,19,0.67,155.0
AT,BS,220,1,11,6,1.17,120.0
AT,AZ,220,0,8,11,2.83,220.0
AT,BO,220,1,10,5,1.75,219.0
AJ,AR,240,0,4,17,0.92,240.0
AT,BO,240,0,10,6,1.75,230.0
BM,AV,236,1,12,0,5.0,236.0
AT,AZ,240,0,1,14,1.92,173.0
AW,AE,240,0,9,16,0.75,199.0
AT,AB,220,1,1,17,1.0,206.0
AT,AB,240,0,3,17,1.0,229.0
AJ,AR,220,0,12,17,0.92,220.0
AW,AS,240,0,11,17,0.75,225.0
BM,AV,240,1,9,0,4.17,235.0
AT,AZ,240,0,6,11,2.83,168.0
AW,AB,240,0,5,15,1.75,193.0
AW,AX,240,0,12,11,0.75,234.0
BM,AV,240,0,8,0,4.0,111.0
AT,BS,240,1,12,6,1.17,131.0
AW,AS,220,0,7,6,0.67,138.0
AT,AB,220,0,3,17,1.0,196.0
AW,AB,220,1,2,16,1.83,168.0
BH,BO,236,0,12,12,2.42,185.0
AT,AZ,220,0,8,11,2.83,220.0
AT,BO,220,1,2,6,1.67,201.0
AW,AX,220,1,10,11,1.75,220.0
AW,AM,240,0,8,12,3.5,217.0
AT,AZ,240,0,9,11,2.75,240.0
AW,AE,240,0,10,15,0.92,237.0
AT,AB,240,0,3,17,1.0,114.0
AT,BS,220,1,6,11,1.17,138.0
AT,BO,220,1,4,6,1.67,220.0
AJ,AR,240,0,7,17,0.92,232.0
AW,AE,220,0,12,18,0.92,190.0
AT,AB,220,1,4,17,1.0,220.0
AW,BS,240,0,7,15,1.75,167.0
AJ,AR,220,0,11,17,0.92,220.0
AT,AB,220,1,4,17,1.0,147.0
AT,AB,240,0,2,17,1.0,130.0
AT,BO,240,1,10,5,1.75,203.0
AJ,AR,240,1,12,17,0.92,167.0
AT,BO,220,0,1,6,1.67,181.0
BA,AB,240,1,1,8,1.17,188.0
AT,AZ,220,1,5,11,2.92,220.0
AT,BO,220,0,1,6,1.67,219.0
AT,BO,240,0,3,6,1.67,239.0
AW,AX,220,1,7,21,1.75,207.0
AT,AZ,240,1,6,11,2.83,136.0
AW,AB,220,1,10,6,1.83,133.0
AT,AZ,240,0,12,11,1.75,235.0
AT,BO,240,1,10,5,1.75,203.0
AT,BO,240,0,2,6,1.67,165.0
AJ,AR,240,0,8,17,0.92,232.0
BM,AV,240,0,11,0,5.0,230.0
AW,AS,240,1,7,15,0.67,187.0
AT,AB,220,0,3,17,1.0,220.0
AT,AZ,220,1,12,11,1.75,158.0
AW,AS,240,1,9,15,0.75,200.0
BM,AV,240,0,8,0,4.0,136.0
AT,AB,220,0,3,17,1.0,220.0
AJ,AR,240,0,12,17,0.92,170.0
AT,AZ,220,1,1,6,1.92,161.0
AT,BO,240,0,11,6,1.75,215.0
AJ,AR,220,0,6,17,0.92,142.0
AW,AE,240,0,2,13,0.92,228.0
AW,BK,240,0,12,10,2.33,226.0
AT,AB,220,0,4,17,1.0,220.0
BM,AV,240,0,8,0,4.0,118.0
AW,AV,240,0,5,20,1.5,108.0
AW,AB,240,0,3,14,1.83,240.0
AW,AV,240,1,11,6,1.5,203.0
BM,AV,240,0,10,0,4.0,233.0
BM,AV,240,1,9,0,4.17,197.0
AT,AZ,220,0,2,14,1.92,180.0
BM,AV,240,0,10,0,4.0,222.0
BM,AV,240,1,8,0,4.0,166.0
AT,AZ,240,0,7,11,2.83,240.0
AT,BS,240,1,12,6,1.17,188.0
AT,BO,240,0,10,6,1.75,218.0
AT,BO,220,1,3,6,1.67,220.0
AW,AV,236,0,9,20,1.42,137.0
AT,BO,220,0,4,6,1.67,220.0
AY,AR,240,0,8,17,1.08,187.0
AT,BS,240,1,6,6,1.17,160.0
AT,AZ,240,0,10,11,2.75,240.0
AT,BO,220,0,9,6,1.75,220.0
AT,BO,220,0,3,6,1.67,216.0
AT,AZ,220,0,1,6,1.92,216.0
AT,BO,220,1,6,5,1.75,197.0
AJ,AR,220,0,8,17,0.92,202.0
AW,AX,240,0,12,11,0.75,210.0
AW,AV,240,0,11,17,1.42,205.0
AT,AZ,240,0,5,11,2.92,234.0
BM,AV,240,1,10,0,4.0,236.0
AT,BO,240,0,6,5,1.75,217.0
AT,BO,220,1,4,6,1.67,220.0
AW,AV,220,0,10,20,1.42,195.0
AJ,AR,240,0,10,17,0.92,222.0
AW,BS,240,1,7,9,1.75,178.0
AW,BS,220,1,7,9,1.75,174.0
AT,BS,240,1,6,6,1.17,130.0
BM,AV,240,0,11,0,5.0,231.0
AT,AZ,220,0,10,11,2.75,220.0
AT,BO,240,0,3,6,1.67,240.0
AW,AV,240,1,5,20,1.5,182.0
AW,AE,240,0,2,13,0.92,218.0
AT,AZ,220,0,1,14,1.92,220.0
AW,AB,220,1,6,19,1.75,163.0
AT,BO,240,1,2,6,1.67,170.0
AJ,AR,220,0,3,17,0.92,142.0
AT,BO,220,0,3,6,1.67,220.0
BM,AV,240,1,10,0,4.0,220.0
AT,AZ,220,0,8,11,2.83,220.0
BM,AV,240,1,10,0,4.0,206.0
AW,AX,220,0,9,12,1.58,182.0
AT,BO,240,0,10,6,1.75,214.0
AW,AE,240,1,4,16,0.92,125.0
AY,AR,240,1,7,17,1.08,140.0
AT,AB,220,1,3,17,1.0,220.0
AW,AE,240,1,6,15,0.83,213.0
AW,AV,220,0,6,20,1.42,196.0
BM,AV,240,1,10,0,4.0,240.0
AJ,AR,240,1,12,8,0.92,211.0
AW,AV,220,0,10,20,1.42,144.0
