DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
AT,AI,186,0,11,10,2.92,186.0
AW,AE,186,0,7,15,0.83,186.0
AT,AB,186,0,6,16,1.08,186.0
AT,AI,180,0,2,11,2.83,180.0
AT,BS,186,1,7,14,1.17,178.0
AW,AV,180,0,8,21,1.42,116.0
AT,BO,186,0,5,5,1.75,181.0
AO,AR,186,0,10,12,0.67,186.0
AT,AI,180,0,3,11,2.83,180.0
AK,BO,186,0,11,6,1.83,146.0
BA,BS,180,0,11,8,1.08,178.0
AT,BO,186,1,5,5,1.75,186.0
AT,BO,180,0,8,6,1.75,178.0
AT,AI,186,1,9,10,3.08,176.0
AT,AI,180,0,12,10,2.92,180.0
AT,AB,180,1,9,16,1.08,180.0
AJ,AR,186,1,9,13,0.92,163.0
AT,AI,186,0,1,11,2.83,186.0
AT,BS,186,0,4,9,1.17,184.0
AK,BO,186,0,5,6,2.0,146.0
AT,AB,180,1,10,16,1.0,180.0
AT,BS,186,1,4,9,1.17,162.0
AT,BS,186,1,4,9,1.17,185.0
AT,AZ,180,0,4,14,2.92,180.0
AW,AV,186,1,1,20,1.42,123.0
AO,AR,186,0,3,10,0.67,175.0
BM,AV,186,0,12,0,5.0,186.0
BM,AV,186,1,6,0,4.0,168.0
AK,BO,180,1,10,17,1.83,177.0
AO,AR,186,1,12,12,0.67,121.0
BM,AV,186,1,7,0,4.0,149.0
AT,BO,186,1,8,6,1.75,136.0
AT,AI,186,0,2,11,2.83,182.0
AW,AV,186,1,3,20,1.42,185.0
AW,AV,186,1,10,11,1.42,170.0
AW,AS,180,0,12,20,0.75,162.0
AT,AI,180,1,9,10,3.08,176.0
AT,BO,186,1,5,5,1.75,186.0
AT,AI,180,0,11,10,2.92,180.0
AK,AB,186,1,10,7,1.25,176.0
AT,BS,186,0,12,14,1.08,136.0
AT,AI,186,1,11,10,2.92,171.0
AT,BO,180,1,5,5,1.75,180.0
AK,BO,186,1,7,12,2.0,186.0
AO,AR,186,1,8,16,0.67,167.0
BM,AV,186,1,7,0,4.0,158.0
AT,AI,186,0,4,11,2.83,186.0
AK,BO,186,0,6,7,1.75,150.0
BH,BO,186,0,10,12,2.42,148.0
AW,AV,186,1,5,20,1.5,111.0
AT,AI,186,0,5,10,3.0,182.0
BM,AV,180,1,1,0,5.0,160.0
AK,AB,186,0,6,12,1.42,126.0
AW,AB,186,1,7,19,1.75,106.0
BM,AV,180,0,11,0,5.0,180.0
AT,AI,186,0,10,10,2.92,175.0
BM,AV,186,1,1,0,5.0,143.0
AW,AX,186,0,6,12,1.75,148.0
BH,BO,186,1,7,14,2.42,156.0
AK,AB,186,0,1,7,1.5,166.0
BA,AB,186,0,8,8,0.92,165.0
AT,AI,180,1,10,10,2.92,176.0
AO,AR,186,1,1,10,0.67,175.0
AT,AB,180,1,3,17,1.0,132.0
AK,AB,186,1,7,7,1.42,158.0
BM,AV,186,0,1,0,5.0,145.0
AT,AI,186,1,12,10,2.92,176.0
AW,AX,186,0,10,11,1.75,186.0
BM,AV,186,0,7,0,4.0,153.0
BA,BS,186,0,7,8,1.08,105.0
AK,AB,186,1,6,12,1.42,137.0
AT,AB,180,0,8,16,1.08,180.0
AT,AI,180,0,3,11,2.83,180.0
AT,BS,186,0,6,14,1.17,166.0
AO,AR,186,0,9,14,0.67,184.0
AJ,AR,186,1,8,8,0.92,157.0
AT,BS,186,1,1,9,1.17,121.0
AT,BO,186,1,5,5,1.75,172.0
AO,AR,186,0,7,10,0.67,186.0
AT,AZ,186,1,4,14,2.92,174.0
AT,BS,186,1,4,9,1.17,147.0
AT,AI,180,0,11,10,2.92,180.0
AT,AI,186,0,11,10,2.92,174.0
BM,AV,186,1,7,0,4.0,178.0
AW,AM,186,1,8,11,3.5,177.0
AT,AI,180,0,6,10,3.0,180.0
AT,AI,186,1,12,10,2.92,180.0
BA,AB,180,1,9,8,0.92,158.0
BM,AV,186,1,1,0,5.0,158.0
AT,AI,186,0,3,11,2.83,186.0
BM,AV,186,1,2,0,5.0,186.0
AT,BS,186,0,12,9,1.17,186.0
AW,AB,186,0,8,16,1.75,145.0
AT,AI,186,0,1,11,2.83,186.0
AO,AR,186,1,1,6,0.67,173.0
AT,AZ,180,0,1,14,1.92,180.0
AT,AZ,180,1,12,11,1.75,180.0
AT,AI,186,0,10,10,2.92,173.0
AK,AB,186,1,8,7,1.42,186.0
AT,AB,186,0,5,16,1.0,143.0
AK,BO,186,1,2,8,2.0,166.0
AT,BS,186,1,9,6,1.17,133.0
BA,AB,186,0,8,8,0.92,186.0
AT,AI,186,0,11,10,2.92,186.0
AT,AI,186,0,10,10,2.92,186.0
AW,AB,186,0,4,14,1.83,158.0
AO,AR,186,1,9,6,0.67,152.0
BM,AV,186,1,5,0,4.0,179.0
BA,AB,186,1,1,8,1.17,186.0
AT,AB,186,1,5,16,1.0,144.0
AT,AI,186,0,1,11,2.83,186.0
AK,BO,186,0,3,6,2.0,121.0
AK,BO,186,1,8,17,1.83,186.0
BA,AB,186,1,9,8,0.92,164.0
AT,BS,186,1,4,9,1.17,180.0
AW,AS,180,0,10,16,0.75,165.0
BA,AB,180,0,9,8,0.92,97.0
BM,AV,186,1,3,0,4.0,129.0
BA,AB,186,0,8,8,0.92,167.0
AJ,AR,186,1,10,17,0.92,126.0
BM,AV,186,0,2,0,5.0,171.0
AK,AB,186,0,6,17,1.42,110.0
BM,AV,186,1,7,0,4.0,186.0
AT,AI,180,0,3,11,2.83,152.0
AT,BS,186,0,8,14,1.17,155.0
AT,AB,186,0,8,16,1.08,186.0
BM,AV,186,1,2,0,5.0,123.0
AT,BS,186,0,9,14,1.17,148.0
AK,BO,180,0,8,7,1.75,180.0
AW,AV,186,0,12,17,1.42,186.0
AT,AB,186,0,8,16,1.08,180.0
AT,AI,186,1,11,10,2.92,183.0
BA,AB,186,0,1,8,1.17,113.0
AT,BS,180,1,2,9,1.17,172.0
AT,BS,186,0,11,9,1.17,173.0
AO,AR,186,1,2,14,0.67,176.0
AO,AR,186,0,1,10,0.67,186.0
AY,AR,186,1,8,17,1.08,182.0
AO,AR,180,1,8,16,0.67,169.0
AW,AM,186,0,7,18,3.5,153.0
AT,AB,186,1,7,16,1.08,183.0
AT,AI,180,0,1,11,2.83,174.0
AT,AB,180,0,5,16,1.0,180.0
AK,BO,186,1,12,17,1.83,150.0
AK,AB,186,0,1,6,1.5,168.0
AT,BS,186,0,7,14,1.17,164.0
BM,AV,186,0,5,0,4.0,129.0
AK,BO,186,1,6,12,2.0,174.0
AO,AR,186,0,5,14,0.67,173.0
AO,AR,186,0,4,10,0.67,186.0
AJ,AR,180,1,7,8,0.92,176.0
AO,AR,186,0,4,6,0.67,185.0
BA,BS,186,0,12,8,1.08,135.0
AW,AV,186,1,12,19,1.42,186.0
AW,AX,186,0,7,21,1.75,161.0
AW,AV,186,0,3,20,1.42,142.0
AW,AB,186,0,7,15,1.75,123.0
AT,BO,180,0,9,6,1.75,180.0
AT,BS,180,0,1,9,1.17,180.0
AT,BS,180,0,3,9,1.17,154.0
AT,AB,180,0,10,16,1.0,137.0
AT,BS,186,0,3,9,1.17,157.0
BA,AB,186,0,9,8,0.92,140.0
AO,AR,186,0,12,12,0.67,140.0
AW,AX,186,1,12,11,0.75,186.0
AT,AZ,186,0,3,14,1.92,186.0
AO,AR,186,1,11,12,0.67,146.0
BH,BO,186,0,7,14,2.42,121.0
AT,BO,186,0,5,5,1.75,186.0
AT,BO,186,0,5,5,1.75,186.0
AT,AZ,186,1,3,14,2.92,173.0
AK,BO,186,0,6,7,1.75,153.0
AW,AS,186,1,1,15,0.75,168.0
AO,AR,186,1,6,6,0.67,126.0
AK,BO,186,1,10,17,1.83,176.0
AT,AI,186,1,7,10,3.0,186.0
AW,AX,186,1,10,11,1.75,185.0
AW,AV,186,1,1,20,1.42,105.0
BA,AB,186,0,2,8,1.17,116.0
AT,AI,186,1,5,10,3.0,180.0
BA,AB,186,1,5,8,1.0,186.0
BM,AV,186,0,5,0,4.0,186.0
AT,AZ,186,0,4,14,2.92,184.0
AT,AI,186,1,3,11,2.83,180.0
BM,AV,186,0,2,0,5.0,175.0
AO,AR,186,1,10,12,0.67,182.0
AW,AS,186,0,12,20,0.75,122.0
AW,AB,186,1,7,6,1.75,160.0
BH,BO,186,0,9,14,2.42,124.0
AT,AI,180,0,3,11,2.83,180.0
AT,AI,186,0,7,10,3.0,186.0
AT,BS,186,1,3,9,1.17,159.0
AW,AB,186,0,9,6,1.75,179.0
AW,AV,186,1,7,6,1.42,155.0
AO,AR,186,1,12,12,0.67,112.0
AW,AE,186,0,7,15,0.83,164.0
AW,AV,186,1,9,6,1.42,148.0
AO,AR,186,0,3,10,0.67,184.0
AT,AI,180,0,10,10,2.92,180.0
AO,AR,186,0,10,12,0.67,176.0
AO,AR,186,1,7,10,0.67,186.0
AT,BS,186,1,11,14,1.08,184.0
AT,AI,186,1,5,10,3.0,179.0
AT,AZ,186,1,2,6,1.92,144.0
BM,AV,186,0,4,0,4.0,94.0
AT,AB,186,1,1,17,1.0,123.0
AO,AR,186,1,5,10,0.67,174.0
AT,AI,180,1,1,11,2.83,180.0
AT,BS,186,0,4,9,1.17,186.0
AT,AB,180,1,5,16,1.0,180.0
BA,AB,186,0,8,8,0.92,116.0
AT,BS,186,1,7,14,1.17,178.0
AK,BO,186,1,4,12,2.0,186.0
AT,BO,186,1,4,6,1.67,119.0
BM,AV,186,1,3,0,4.0,168.0
AO,AR,186,0,3,6,0.67,163.0
AO,AR,186,1,3,14,0.67,178.0
AT,BS,186,0,1,9,1.17,182.0
AT,AI,180,0,3,11,2.83,167.0
AT,AI,180,1,1,11,2.83,180.0
BA,BS,186,0,11,8,1.08,110.0
AW,AS,180,0,9,10,0.75,128.0
AT,AI,186,1,7,10,3.0,185.0
BM,AV,186,0,3,0,4.0,157.0
AT,BS,186,0,8,9,1.17,109.0
AT,BO,186,1,3,6,1.67,186.0
AW,AX,186,0,6,12,1.75,163.0
AT,BO,186,0,6,5,1.75,186.0
AJ,AR,186,0,2,17,0.92,178.0
AW,AV,186,0,3,20,1.42,140.0
AT,AB,186,0,10,16,1.0,135.0
AT,AI,180,0,10,10,2.92,180.0
AT,AI,186,0,9,10,3.08,176.0
AT,AI,180,0,7,10,3.0,180.0
AT,AB,180,0,6,16,1.08,126.0
AT,BO,186,0,5,5,1.75,186.0
BA,AB,186,0,1,8,1.17,175.0
AW,AV,186,0,11,17,1.42,186.0
AT,AI,180,1,5,10,3.0,171.0
AW,AX,186,0,8,21,1.75,120.0
BM,AV,186,0,5,0,4.0,139.0
BA,AB,186,1,4,8,1.17,177.0
AW,AB,180,1,8,18,1.75,145.0
AT,BS,186,0,4,9,1.17,164.0
AO,AR,180,0,1,6,0.67,180.0
AT,AI,186,1,10,10,2.92,186.0
AW,AM,186,0,6,12,3.5,172.0
AW,AB,186,1,1,14,1.83,127.0
AT,AI,186,0,10,10,2.92,186.0
AT,AZ,186,0,2,6,1.92,168.0
BA,AB,180,1,9,8,0.92,136.0
AT,AB,186,1,6,16,1.08,121.0
AW,AX,186,0,7,21,1.75,168.0
AK,BO,186,0,7,7,1.75,177.0
AT,AZ,180,0,2,6,1.92,151.0
AT,AI,186,0,10,10,2.92,186.0
AK,AB,186,0,2,7,1.5,150.0
AO,AR,186,1,1,14,0.67,186.0
BA,AB,180,1,10,8,1.0,129.0
AT,AB,186,0,9,16,1.08,157.0
AW,AX,186,0,6,21,1.75,134.0
AO,AR,186,1,7,10,0.67,186.0
AK,AB,186,1,2,6,1.5,149.0
AT,AZ,186,0,5,11,2.92,133.0
BM,AV,180,0,12,0,5.0,179.0
AW,AE,180,1,2,16,0.92,180.0
AW,AB,186,0,10,15,1.75,96.0
AW,AV,180,1,8,6,1.42,163.0
AT,BS,180,0,4,9,1.17,180.0
AT,AI,180,0,4,11,2.83,180.0
AW,AX,186,0,11,11,0.75,178.0
AW,AE,186,0,4,16,0.92,176.0
AT,AZ,180,0,4,14,2.92,171.0
AT,AI,186,0,10,10,2.92,186.0
AK,AB,186,1,9,7,1.25,179.0
AT,AI,180,1,1,11,2.83,180.0
BM,AV,186,0,7,0,4.0,135.0
BA,BS,186,0,7,8,1.08,139.0
AW,AE,186,0,6,16,0.83,186.0
AJ,AR,186,1,7,8,0.92,135.0
AW,AE,186,0,1,15,0.92,186.0
AT,BO,186,1,8,6,1.75,186.0
AT,AI,186,1,2,11,2.83,186.0
AW,AB,186,0,7,15,1.75,164.0
AW,AX,186,0,9,12,1.58,175.0
BA,AB,186,1,9,8,0.92,186.0
BA,AB,180,1,4,8,1.17,178.0
AO,AR,186,0,12,12,0.67,118.0
AO,AR,186,0,9,10,0.67,162.0
AW,AX,186,1,9,12,1.58,139.0
AW,AS,186,1,2,15,0.75,181.0
AT,AI,186,1,2,13,2.83,186.0
AT,AI,186,1,2,13,2.83,186.0
AW,AE,180,0,12,19,0.92,97.0
AW,AV,186,0,1,20,1.42,109.0
AW,AV,186,0,5,20,1.5,111.0
AT,BO,186,1,11,6,1.75,182.0
AW,AS,180,0,3,15,0.75,157.0
AO,AR,186,0,1,6,0.67,178.0
AJ,AR,186,1,7,13,0.92,156.0
AT,AI,186,1,6,10,3.0,184.0
AT,AI,180,0,3,11,2.83,180.0
AO,AR,186,0,10,12,0.67,186.0
AT,BO,180,0,8,6,1.75,180.0
AO,AR,186,1,3,6,0.67,182.0
BM,AV,180,0,11,0,5.0,171.0
AW,AX,180,0,10,11,1.75,180.0
AW,AE,186,1,9,11,0.75,170.0
AT,AI,186,0,1,11,2.83,186.0
AK,AB,186,1,6,12,1.42,162.0
AT,BO,186,0,5,5,1.75,186.0
AT,AI,180,1,1,11,2.83,180.0
AT,BS,186,1,1,9,1.17,183.0
AT,AI,180,0,6,10,3.0,180.0
AT,AI,186,1,2,11,2.83,180.0
AJ,AR,186,1,10,17,0.92,159.0
AT,AI,180,1,3,11,2.83,128.0
AT,AI,186,0,2,11,2.83,180.0
BA,AB,186,0,1,8,1.17,141.0
AT,AI,180,1,6,10,3.0,180.0
AT,AI,186,1,2,11,2.83,186.0
AK,BO,186,0,2,6,2.0,113.0
AT,BS,186,0,7,14,1.17,186.0
AT,AI,180,0,10,10,2.92,180.0
AT,AI,186,1,12,10,2.92,186.0
AT,AB,186,1,5,16,1.0,120.0
BM,AV,186,1,4,0,4.0,178.0
AT,BO,186,0,8,6,1.75,186.0
AW,AE,180,1,9,6,0.75,180.0
AT,BS,180,0,5,9,1.08,178.0
AT,AI,186,1,4,11,2.83,186.0
AT,AI,186,1,7,10,3.0,186.0
AT,BS,186,0,7,14,1.17,186.0
AT,AZ,186,0,11,11,1.75,185.0
AW,AX,186,1,11,11,0.75,182.0
AK,AB,186,0,2,7,1.5,148.0
AW,AE,186,0,11,18,0.92,178.0
AW,AX,180,1,7,21,1.75,166.0
BA,BS,186,0,10,8,1.08,117.0
AJ,AR,180,1,5,8,0.92,109.0
AW,AB,186,0,10,15,1.75,185.0
AT,BS,186,0,11,14,1.08,139.0
AW,AX,186,0,9,12,1.58,186.0
AK,BO,186,1,12,17,1.83,148.0
BH,BO,186,0,8,14,2.42,102.0
AO,AR,186,1,12,12,0.67,162.0
BM,AV,186,1,6,0,4.0,186.0
AT,AI,186,0,2,11,2.83,185.0
AW,AV,186,0,11,17,1.42,161.0
AW,AB,180,0,10,6,1.83,155.0
AW,AV,186,1,11,6,1.5,179.0
AT,AI,186,0,11,10,2.92,186.0
AT,AI,180,0,12,10,2.92,166.0
BM,AV,186,0,7,0,4.0,155.0
AO,AR,186,0,11,12,0.67,180.0
AO,AR,186,0,10,12,0.67,161.0
AO,AR,186,1,8,6,0.67,173.0
AT,AI,186,0,5,10,3.0,181.0
BA,AB,186,1,10,8,1.0,119.0
AT,BS,186,0,1,9,1.17,178.0
BA,BS,186,1,12,8,1.08,168.0
AW,AS,180,1,4,15,0.75,170.0
AW,AS,186,0,4,15,0.75,186.0
AT,BS,186,1,4,9,1.17,185.0
AT,AB,186,1,4,17,1.0,108.0
AO,AR,180,0,8,14,0.67,180.0
AT,BS,180,0,3,9,1.17,180.0
AT,AI,186,1,10,10,2.92,186.0
AY,AR,180,0,7,17,1.08,123.0
AW,AB,186,0,10,6,1.83,177.0
AT,AI,180,0,7,10,3.0,180.0
AT,AI,186,0,8,10,3.0,186.0
AW,AS,186,0,2,15,0.75,136.0
BM,AV,186,1,12,0,5.0,186.0
BM,AV,186,1,2,0,5.0,164.0
AW,AB,186,1,8,6,1.75,101.0
AO,AR,186,1,6,16,0.67,148.0
AW,AB,180,1,8,18,1.75,123.0
AK,AB,186,0,9,19,1.33,164.0
AT,BO,180,1,3,6,1.67,180.0
BM,AV,186,0,2,0,5.0,166.0
AT,BS,186,1,9,14,1.17,118.0
AO,AR,186,1,5,10,0.67,186.0
BM,AV,186,0,5,0,4.0,185.0
AT,AB,186,0,7,16,1.08,182.0
BM,AV,186,1,6,0,4.0,167.0
AT,AI,186,1,11,10,2.92,172.0
BM,AV,186,0,2,0,5.0,181.0
AO,AR,180,0,7,14,0.67,180.0
AK,AB,186,1,10,7,1.25,132.0
AK,BO,186,0,12,7,1.83,145.0
BM,AV,186,1,7,0,4.0,186.0
AT,AI,186,0,6,10,3.0,186.0
AW,AX,180,0,6,12,1.75,180.0
BA,AB,180,1,4,8,1.17,159.0
AW,BK,186,1,12,17,2.33,183.0
AO,AR,186,0,11,12,0.67,176.0
AT,AI,180,0,1,11,2.83,180.0
AO,AR,186,0,10,12,0.67,186.0
AO,AR,186,0,11,12,0.67,147.0
AK,AB,186,1,3,6,1.5,158.0
BM,AV,186,0,2,0,5.0,139.0
AT,AI,180,1,1,11,2.83,178.0
AT,BS,186,0,11,14,1.08,168.0
AO,AR,180,1,7,6,0.67,156.0
BM,AV,186,0,2,0,5.0,153.0
AT,AZ,180,0,3,14,2.92,180.0
AT,AI,180,1,2,11,2.83,180.0
AT,BO,186,0,8,6,1.75,171.0
AK,BO,186,0,11,6,1.83,119.0
BA,BS,186,0,12,8,1.08,186.0
AT,BS,186,0,9,9,1.17,137.0
AW,AV,180,0,2,20,1.42,104.0
AT,AI,180,1,9,10,3.08,178.0
AT,AI,186,0,1,11,2.83,184.0
AK,BO,186,1,2,8,2.0,120.0
AK,BO,186,1,9,13,1.83,175.0
AW,AB,186,0,5,15,1.75,133.0
AT,AB,180,0,7,16,1.08,180.0
AO,AR,180,1,1,6,0.67,161.0
AT,AI,186,0,2,11,2.83,186.0
AK,AB,186,1,4,6,1.5,167.0
BA,BS,186,1,12,8,1.08,186.0
AT,BS,186,0,10,14,1.08,123.0
AO,AR,186,0,7,10,0.67,160.0
AW,AM,180,0,6,12,3.5,179.0
AO,AR,186,0,10,12,0.67,186.0
AT,BO,180,1,8,6,1.75,178.0
AT,AZ,186,0,11,11,2.75,185.0
BM,AV,186,0,1,0,5.0,156.0
AW,AV,186,0,12,17,1.42,155.0
AT,AI,186,1,10,10,2.92,181.0
BM,AV,186,0,7,0,4.0,177.0
AT,BS,186,1,12,16,1.08,185.0
AT,AI,180,1,10,10,2.92,180.0
BM,AV,186,0,11,0,5.0,186.0
AW,AB,186,0,8,15,1.75,119.0
AW,AV,186,0,2,20,1.42,109.0
AO,AR,186,1,8,16,0.67,171.0
AT,AI,180,1,7,10,3.0,171.0
AT,AI,186,0,8,10,3.0,185.0
AT,BO,186,1,8,6,1.75,186.0
AT,BS,186,0,5,9,1.08,181.0
AW,AS,186,1,2,15,0.75,181.0
AJ,AR,180,1,4,8,0.92,133.0
BM,AV,186,0,7,0,4.0,158.0
BM,AV,180,0,4,0,4.0,158.0
BM,AV,186,0,3,0,4.0,163.0
AT,AI,180,0,9,10,3.08,180.0
AW,AB,186,0,9,15,1.75,115.0
AW,AX,186,1,6,12,1.75,146.0
BH,BO,186,0,10,14,2.42,102.0
AJ,AR,180,1,5,8,0.92,169.0
AW,AX,180,0,8,12,1.75,126.0
AW,AV,180,0,3,20,1.42,164.0
AK,BO,186,1,8,17,1.83,186.0
AK,BO,186,1,3,9,2.0,124.0
BA,AB,186,1,7,8,0.92,186.0
AT,AZ,186,0,3,6,1.92,182.0
AJ,AR,186,1,6,13,0.92,159.0
AW,AM,186,0,7,12,3.5,186.0
BM,AV,186,0,5,0,4.0,141.0
AJ,AR,186,1,8,8,0.92,146.0
AJ,AR,186,1,9,13,0.92,121.0
AO,AR,186,0,2,6,0.67,186.0
AT,BS,186,1,7,14,1.17,183.0
AJ,AR,180,0,2,17,0.92,173.0
AK,BO,186,0,10,8,1.83,177.0
AW,AV,186,0,5,20,1.5,98.0
AT,AI,180,0,9,10,3.08,179.0
AK,AB,186,0,3,18,1.5,179.0
BM,AV,186,0,12,0,5.0,176.0
AO,AR,186,0,6,14,0.67,150.0
AJ,AR,186,1,11,17,0.92,186.0
AO,AR,186,0,11,12,0.67,160.0
AJ,AR,186,0,1,17,0.92,146.0
AO,AR,186,0,3,6,0.67,186.0
AT,AI,186,0,2,11,2.83,186.0
AW,AE,186,0,7,15,0.83,130.0
BA,AB,180,0,9,8,0.92,97.0
AW,AV,186,1,1,20,1.42,108.0
AW,AS,186,0,8,8,0.67,171.0
BA,BS,186,0,11,8,1.08,157.0
AT,BO,186,1,8,6,1.75,186.0
BA,AB,180,1,10,9,1.0,176.0
AT,BS,186,1,10,14,1.08,152.0
AT,AI,180,0,12,10,2.92,180.0
AK,BO,186,0,1,6,2.0,127.0
AO,AR,186,0,11,12,0.67,126.0
AW,AV,180,0,2,20,1.42,111.0
AT,BS,186,0,11,9,1.17,142.0
AY,AR,186,0,8,17,1.08,183.0
AK,BO,180,0,6,7,1.75,180.0
BA,AB,180,0,2,8,1.17,141.0
AT,AI,180,0,5,10,3.0,180.0
BA,BS,186,1,10,8,1.08,133.0
BM,AV,186,0,7,0,4.0,177.0
AT,AB,186,0,5,16,1.0,186.0
BA,BS,186,1,9,8,1.08,94.0
BM,AV,186,1,5,0,4.0,144.0
BM,AV,186,0,12,0,5.0,186.0
AO,AR,186,0,12,12,0.67,141.0
BA,AB,180,0,9,8,0.92,137.0
AO,AR,186,0,7,10,0.67,176.0
AT,AI,186,0,7,10,3.0,179.0
AJ,AR,186,1,2,9,0.92,124.0
AT,AI,186,0,2,11,2.83,186.0
AT,AI,180,1,9,10,3.08,180.0
AT,AI,186,1,4,11,2.83,186.0
AT,AI,186,1,4,11,2.83,165.0
AK,AB,186,0,9,19,1.33,159.0
AO,AR,186,0,10,12,0.67,159.0
AW,AB,186,1,8,10,1.75,134.0
AO,AR,180,0,11,12,0.67,173.0
BH,BO,186,1,7,14,2.42,186.0
AO,AR,180,0,12,12,0.67,158.0
AK,AB,186,1,1,6,1.5,146.0
BM,AV,186,1,12,0,5.0,176.0
AT,BS,186,1,8,14,1.17,159.0
AT,BO,186,0,5,5,1.75,186.0
BM,AV,186,0,6,0,4.0,183.0
AT,AZ,180,1,11,11,1.75,166.0
AT,AI,186,0,12,10,2.92,186.0
BA,BS,186,1,12,8,1.08,96.0
AT,AI,186,0,4,11,2.83,171.0
AT,BS,186,0,5,14,1.08,146.0
BM,AV,186,0,4,0,4.0,173.0
AO,AR,180,1,3,14,0.67,180.0
AT,AI,180,1,3,11,2.83,176.0
AO,AR,186,1,8,16,0.67,186.0
AT,BS,186,0,11,14,1.08,159.0
AT,AB,180,0,1,17,1.0,126.0
BH,BO,186,0,7,14,2.42,173.0
BA,BS,180,0,12,8,1.08,180.0
AK,AB,180,1,10,7,1.25,161.0
AO,AR,186,1,10,12,0.67,186.0
BA,BS,186,0,11,13,1.08,100.0
BM,AV,186,1,3,0,5.0,146.0
AT,AI,180,0,10,10,2.92,180.0
AT,BS,186,0,9,14,1.17,102.0
AK,AB,186,1,9,7,1.25,133.0
AT,AB,186,1,6,16,1.08,186.0
AO,AR,186,0,12,12,0.67,141.0
AO,AR,186,0,6,10,0.67,155.0
AO,AR,186,0,5,10,0.67,147.0
AT,AI,186,1,6,10,3.0,186.0
AT,AB,180,0,5,16,1.0,128.0
AO,AR,180,0,10,12,0.67,180.0
AO,AR,186,1,11,12,0.67,174.0
AW,AE,186,0,7,15,0.83,186.0
BM,AV,186,0,5,0,4.0,143.0
AO,AR,186,0,5,14,0.67,154.0
AT,AI,180,1,5,10,3.0,171.0
AW,AV,186,1,4,20,1.42,177.0
BM,AV,186,0,4,0,4.0,94.0
BM,AV,186,1,6,0,4.0,186.0
BM,AV,186,1,3,0,4.0,179.0
AT,AI,186,1,7,10,3.0,186.0
BA,BS,180,1,9,8,1.08,123.0
AW,AX,186,0,10,11,1.75,183.0
AJ,AR,186,1,9,8,0.92,100.0
BM,AV,186,0,12,0,5.0,186.0
AW,AS,186,0,6,15,0.67,167.0
AT,BS,186,0,8,9,1.17,186.0
AO,AR,186,0,9,14,0.67,186.0
BH,BO,186,1,8,14,2.42,182.0
BH,BO,186,1,9,14,2.42,114.0
AT,AZ,186,0,12,11,1.75,180.0
AT,BS,186,0,9,14,1.17,146.0
BM,AV,186,1,2,0,5.0,158.0
BH,BO,180,0,8,14,2.42,119.0
AW,AX,186,0,10,11,1.75,184.0
AT,BS,186,0,9,14,1.17,122.0
AK,AB,186,1,2,6,1.5,179.0
AT,BS,186,1,7,14,1.17,185.0
BH,BO,180,0,12,12,2.42,180.0
AW,AB,186,1,6,19,1.75,176.0
BH,BO,186,1,10,12,2.42,137.0
AO,AR,180,0,5,10,0.67,177.0
AW,AX,186,1,6,21,1.75,163.0
BM,AV,186,1,4,0,4.0,167.0
AT,BO,180,1,5,5,1.75,150.0
AO,AR,186,0,5,14,0.67,182.0
AW,AV,186,0,8,21,1.42,105.0
BA,AB,180,0,10,9,1.0,95.0
AO,AR,186,0,8,14,0.67,173.0
AJ,AR,180,1,7,8,0.92,150.0
AT,AI,180,0,12,10,2.92,180.0
BM,AV,186,1,6,0,4.0,186.0
AT,AI,180,1,10,10,2.92,170.0
AT,BO,186,0,9,6,1.75,161.0
AW,AE,180,0,7,19,0.83,150.0
AT,AZ,186,0,4,14,2.92,186.0
AO,AR,186,0,12,12,0.67,136.0
AJ,AR,186,1,11,17,0.92,183.0
AT,BS,186,1,10,14,1.08,177.0
AT,BS,186,1,4,9,1.17,168.0
AO,AR,186,1,2,6,0.67,159.0
AK,BO,186,0,2,6,2.0,126.0
AT,AI,186,0,8,10,3.0,182.0
AO,AR,186,1,4,10,0.67,148.0
AT,AI,186,1,8,10,3.0,186.0
AT,BS,186,1,8,14,1.17,172.0
AJ,AR,186,1,7,8,0.92,161.0
AW,AX,186,0,11,11,1.75,186.0
BM,AV,186,0,7,0,4.0,162.0
AK,BO,186,0,5,6,2.0,98.0
BM,AV,186,0,3,0,4.0,166.0
BM,AV,180,1,12,0,5.0,180.0
AW,AC,186,0,3,15,1.33,108.0
BM,AV,186,1,1,0,5.0,172.0
BA,BS,186,0,8,8,1.17,118.0
AT,AB,186,0,9,16,1.08,94.0
BA,BS,180,1,12,8,1.08,180.0
AT,BO,180,0,8,6,1.75,180.0
AT,AB,186,0,8,16,1.08,179.0
AJ,AR,180,1,7,13,0.92,180.0
AO,AR,180,1,12,12,0.67,117.0
BM,AV,186,0,11,0,4.0,186.0
AT,AB,186,0,5,16,1.0,126.0
AO,AR,186,0,9,14,0.67,185.0
AT,BO,186,1,5,5,1.75,186.0
BA,AB,180,1,7,8,0.92,180.0
AW,AV,186,0,8,21,1.42,109.0
BH,BO,186,1,9,14,2.42,139.0
AT,BS,186,0,4,9,1.17,149.0
AO,AR,180,0,4,14,0.67,170.0
AT,AZ,180,0,4,14,2.92,180.0
AT,AB,186,0,6,16,1.08,186.0
AT,BO,186,1,8,6,1.75,175.0
BM,AV,186,0,7,0,4.0,170.0
AT,AI,186,1,12,10,2.92,166.0
